广州期货交易所期货历史行情表(2025)
交易日期,品种名称,交割月份,合约代码,前结算价,开盘价,最高价,最低价,收盘价,结算价,涨跌,涨跌1,成交量,持仓量,持仓量变化,成交额
20250117,碳酸锂,2508,lc2508,81460.00,81760.00,82460.00,81500.00,81960.00,82020.00,500.00,560.00,3605,14234,1998,295702380
20250117,碳酸锂,2509,lc2509,81420.00,81780.00,82400.00,81440.00,82000.00,82020.00,580.00,600.00,2782,8181,1312,228201780
20250117,碳酸锂,2510,lc2510,81260.00,81740.00,82260.00,81420.00,82080.00,82000.00,820.00,740.00,660,3559,219,54132780
20250117,碳酸锂,2511,lc2511,81140.00,81900.00,82040.00,81380.00,81760.00,81760.00,620.00,620.00,785,1555,216,64196780
20250117,碳酸锂,2512,lc2512,82420.00,83100.00,83100.00,82740.00,82960.00,82980.00,540.00,560.00,432,1934,398,35847880
20250117,碳酸锂,2601,lc2601,82620.00,83260.00,83260.00,82880.00,82940.00,83080.00,320.00,460.00,15,26,10,1246220
20250117,多晶硅,2506,ps2506,44070.00,44130.00,45190.00,44015.00,44940.00,44780.00,870.00,710.00,63067,33745,3883,8473085220
20250117,多晶硅,2507,ps2507,44035.00,44035.00,45110.00,44010.00,44920.00,44800.00,885.00,765.00,567,2636,-67,76212840
20250117,多晶硅,2508,ps2508,44130.00,44135.00,45185.00,44135.00,44915.00,44955.00,785.00,825.00,167,573,-19,22523355
20250117,多晶硅,2509,ps2509,44240.00,44240.00,45270.00,44240.00,45045.00,45030.00,805.00,790.00,219,742,-10,29585100
20250117,多晶硅,2510,ps2510,44380.00,44555.00,45345.00,44555.00,45125.00,45135.00,745.00,755.00,90,284,17,12187695
20250117,多晶硅,2511,ps2511,44480.00,44365.00,45505.00,44365.00,45260.00,45165.00,780.00,685.00,657,3242,87,89024670
20250117,多晶硅,2512,ps2512,46300.00,46395.00,47370.00,46395.00,47060.00,46915.00,760.00,615.00,941,2934,131,132453915
20250117,多晶硅,2601,ps2601,46220.00,,,,46220.00,46220.00,0.00,0.00,0,0,0,0
20250117,工业硅,2502,si2502,10700.00,10650.00,10940.00,10650.00,10875.00,10820.00,175.00,120.00,35413,28206,-9004,1916237075
20250117,工业硅,2503,si2503,10680.00,10685.00,10970.00,10680.00,10885.00,10835.00,205.00,155.00,236872,123817,-7278,12836962275
20250117,工业硅,2504,si2504,10700.00,10720.00,10980.00,10720.00,10910.00,10865.00,210.00,165.00,69338,35420,-572,3768230750
20250117,工业硅,2505,si2505,10740.00,10770.00,11015.00,10755.00,10940.00,10905.00,200.00,165.00,96542,117884,1553,5265004925
20250117,工业硅,2506,si2506,10710.00,10795.00,11020.00,10775.00,10940.00,10970.00,230.00,260.00,4040,7763,-113,221683050
20250117,工业硅,2507,si2507,10805.00,10870.00,11040.00,10870.00,10985.00,10965.00,180.00,160.00,30,289,-4,1645125
20250117,工业硅,2508,si2508,10810.00,10860.00,11030.00,10860.00,11020.00,10970.00,210.00,160.00,22,87,-12,1206750
20250117,工业硅,2509,si2509,10850.00,10875.00,11100.00,10875.00,11025.00,11020.00,175.00,170.00,1154,3202,452,63605700
20250117,工业硅,2510,si2510,10910.00,10955.00,11120.00,10955.00,11070.00,11045.00,160.00,135.00,28,140,6,1546925
20250117,工业硅,2511,si2511,10890.00,10950.00,11130.00,10950.00,11095.00,11040.00,205.00,150.00,58,431,-9,3201975
20250117,工业硅,2512,si2512,11425.00,11470.00,11715.00,11450.00,11675.00,11585.00,250.00,160.00,341,543,309,19754000
20250117,工业硅,2601,si2601,11445.00,11480.00,11715.00,11480.00,11710.00,11600.00,265.00,155.00,69,71,66,4003350
20250120,碳酸锂,2502,lc2502,77580.00,78540.00,78840.00,76800.00,78020.00,77880.00,440.00,300.00,4236,16350,-1020,329962320
20250120,碳酸锂,2503,lc2503,77960.00,78100.00,79100.00,76940.00,78100.00,77860.00,140.00,-100.00,16243,52815,-414,1264997240
20250120,碳酸锂,2504,lc2504,80280.00,80540.00,81320.00,79140.00,80480.00,80140.00,200.00,-140.00,6837,37866,-476,547974000
20250120,碳酸锂,2505,lc2505,80700.00,80900.00,81680.00,79500.00,80720.00,80500.00,20.00,-200.00,244998,248620,4011,19722442020
20250120,碳酸锂,2506,lc2506,80760.00,80720.00,81600.00,79460.00,80700.00,80700.00,-60.00,-60.00,720,9777,235,58104660
20250120,碳酸锂,2507,lc2507,80740.00,80580.00,81800.00,79560.00,80740.00,80560.00,0.00,-180.00,6378,20228,50,513899260
20250120,碳酸锂,2508,lc2508,82020.00,82000.00,83180.00,80940.00,82300.00,82140.00,280.00,120.00,999,14446,212,82075920
20250120,碳酸锂,2509,lc2509,82020.00,82080.00,83200.00,80940.00,82300.00,82260.00,280.00,240.00,1845,8799,618,151786920
20250120,碳酸锂,2510,lc2510,82000.00,81960.00,83000.00,80940.00,82180.00,82140.00,180.00,140.00,340,3590,31,27932040
20250120,碳酸锂,2511,lc2511,81760.00,82100.00,82800.00,80780.00,81900.00,82120.00,140.00,360.00,1119,1936,381,91908000
20250120,碳酸锂,2512,lc2512,82980.00,83000.00,83980.00,82020.00,83000.00,83200.00,20.00,220.00,637,2498,564,53003800
20250120,碳酸锂,2601,lc2601,83080.00,83100.00,83900.00,82440.00,83000.00,83080.00,-80.00,0.00,17,38,12,1412580
20250120,多晶硅,2506,ps2506,44780.00,44505.00,45060.00,44505.00,44705.00,44695.00,-75.00,-85.00,22940,31434,-2311,3076138290
20250120,多晶硅,2507,ps2507,44800.00,44800.00,44875.00,44505.00,44665.00,44710.00,-135.00,-90.00,371,2587,-49,49762515
20250120,多晶硅,2508,ps2508,44955.00,44955.00,44955.00,44635.00,44635.00,44780.00,-320.00,-175.00,54,555,-18,7254690
20250120,多晶硅,2509,ps2509,45030.00,44830.00,45005.00,44750.00,44760.00,44825.00,-270.00,-205.00,67,727,-15,9010095
20250120,多晶硅,2510,ps2510,45135.00,45125.00,45125.00,44900.00,45060.00,45015.00,-75.00,-120.00,17,281,-3,2295840
20250120,多晶硅,2511,ps2511,45165.00,45165.00,45265.00,44870.00,45170.00,45050.00,5.00,-115.00,313,3381,139,42304800
20250120,多晶硅,2512,ps2512,46915.00,46940.00,47050.00,46745.00,46875.00,46935.00,-40.00,20.00,469,3080,146,66038430
20250120,多晶硅,2601,ps2601,46220.00,46795.00,46800.00,46795.00,46800.00,46795.00,580.00,575.00,4,4,4,561570
20250120,工业硅,2502,si2502,10820.00,10870.00,10935.00,10735.00,10780.00,10825.00,-40.00,5.00,17709,23871,-4335,958696425
20250120,工业硅,2503,si2503,10835.00,10940.00,10940.00,10735.00,10780.00,10835.00,-55.00,0.00,178051,130701,6884,9649950475
20250120,工业硅,2504,si2504,10865.00,10910.00,10965.00,10780.00,10820.00,10880.00,-45.00,15.00,75848,34526,-894,4127378575
20250120,工业硅,2505,si2505,10905.00,10950.00,11005.00,10815.00,10860.00,10910.00,-45.00,5.00,84004,119383,1499,4582698425
20250120,工业硅,2506,si2506,10970.00,10975.00,11010.00,10835.00,10865.00,10895.00,-105.00,-75.00,4648,7923,160,253203525
20250120,工业硅,2507,si2507,10965.00,10955.00,10980.00,10900.00,10915.00,10945.00,-50.00,-20.00,37,307,18,2025700
20250120,工业硅,2508,si2508,10970.00,11005.00,11005.00,11005.00,11005.00,11005.00,35.00,35.00,2,87,0,110050
20250120,工业硅,2509,si2509,11020.00,11025.00,11100.00,10930.00,10970.00,11010.00,-50.00,-10.00,359,3269,67,19764700
20250120,工业硅,2510,si2510,11045.00,11085.00,11085.00,11025.00,11035.00,11035.00,-10.00,-10.00,10,140,0,551925
20250120,工业硅,2511,si2511,11040.00,11120.00,11120.00,10985.00,10985.00,11090.00,-55.00,50.00,21,416,-15,1164800
20250120,工业硅,2512,si2512,11585.00,11585.00,11735.00,11585.00,11700.00,11680.00,115.00,95.00,25,550,7,1460125
20250120,工业硅,2601,si2601,11600.00,11545.00,11665.00,11545.00,11665.00,11610.00,65.00,10.00,4,73,2,232225
20250121,碳酸锂,2502,lc2502,77880.00,78200.00,78200.00,75720.00,76180.00,76940.00,-1700.00,-940.00,6044,14518,-1832,465101540
20250121,碳酸锂,2503,lc2503,77860.00,77620.00,78700.00,75140.00,76120.00,76740.00,-1740.00,-1120.00,22045,51844,-971,1691939540
20250121,碳酸锂,2504,lc2504,80140.00,80600.00,80720.00,77100.00,78200.00,78820.00,-1940.00,-1320.00,8652,35683,-2183,682005660
20250121,碳酸锂,2505,lc2505,80500.00,81000.00,81120.00,77360.00,78520.00,79260.00,-1980.00,-1240.00,312684,241515,-7105,24785481560
20250121,碳酸锂,2506,lc2506,80700.00,80900.00,80920.00,77600.00,78620.00,79000.00,-2080.00,-1700.00,615,9777,0,48597000
20250121,碳酸锂,2507,lc2507,80560.00,80820.00,81220.00,77820.00,78700.00,79280.00,-1860.00,-1280.00,8740,21227,999,693078320
20250121,碳酸锂,2508,lc2508,82140.00,82460.00,82620.00,79500.00,80380.00,80940.00,-1760.00,-1200.00,1751,14264,-182,141759800
20250121,碳酸锂,2509,lc2509,82260.00,82600.00,82760.00,79620.00,80400.00,80980.00,-1860.00,-1280.00,3385,8484,-315,274136840
20250121,碳酸锂,2510,lc2510,82140.00,82680.00,82680.00,79800.00,80600.00,81220.00,-1540.00,-920.00,903,3842,252,73356660
20250121,碳酸锂,2511,lc2511,82120.00,82360.00,82360.00,79640.00,80440.00,81300.00,-1680.00,-820.00,659,2035,99,53577800
20250121,碳酸锂,2512,lc2512,83200.00,83280.00,83320.00,81000.00,81780.00,82400.00,-1420.00,-800.00,463,2724,226,38153260
20250121,碳酸锂,2601,lc2601,83080.00,83500.00,83560.00,81320.00,81420.00,82520.00,-1660.00,-560.00,70,86,48,5776780
20250121,多晶硅,2506,ps2506,44695.00,44780.00,44850.00,43940.00,44265.00,44310.00,-430.00,-385.00,33834,27276,-4158,4497793905
20250121,多晶硅,2507,ps2507,44710.00,44710.00,44715.00,43995.00,44240.00,44325.00,-470.00,-385.00,444,2553,-34,59043765
20250121,多晶硅,2508,ps2508,44780.00,44700.00,44780.00,44085.00,44365.00,44435.00,-415.00,-345.00,132,540,-15,17596365
20250121,多晶硅,2509,ps2509,44825.00,44825.00,44835.00,44200.00,44485.00,44480.00,-340.00,-345.00,254,752,25,33896460
20250121,多晶硅,2510,ps2510,45015.00,44900.00,44900.00,44405.00,44555.00,44635.00,-460.00,-380.00,27,282,1,3615435
20250121,多晶硅,2511,ps2511,45050.00,45170.00,45170.00,44460.00,44735.00,44795.00,-315.00,-255.00,741,3742,361,99580035
20250121,多晶硅,2512,ps2512,46935.00,46940.00,46995.00,46315.00,46650.00,46680.00,-285.00,-255.00,779,3331,251,109096920
20250121,多晶硅,2601,ps2601,46795.00,46420.00,46420.00,46420.00,46420.00,46420.00,-375.00,-375.00,1,5,1,139260
20250121,工业硅,2502,si2502,10825.00,10845.00,10845.00,10535.00,10565.00,10700.00,-260.00,-125.00,13609,21023,-2848,728214950
20250121,工业硅,2503,si2503,10835.00,10775.00,10840.00,10530.00,10570.00,10675.00,-265.00,-160.00,232508,144018,13317,12415130600
20250121,工业硅,2504,si2504,10880.00,10825.00,10875.00,10570.00,10605.00,10745.00,-275.00,-135.00,82774,40067,5541,4447658725
20250121,工业硅,2505,si2505,10910.00,10850.00,10915.00,10605.00,10645.00,10720.00,-265.00,-190.00,108408,128738,9355,5811536825
20250121,工业硅,2506,si2506,10895.00,10905.00,10930.00,10630.00,10655.00,10785.00,-240.00,-110.00,6990,8018,95,377020200
20250121,工业硅,2507,si2507,10945.00,10850.00,10910.00,10685.00,10700.00,10780.00,-245.00,-165.00,26,313,6,1401675
20250121,工业硅,2508,si2508,11005.00,10885.00,10945.00,10720.00,10750.00,10805.00,-255.00,-200.00,22,93,6,1188675
20250121,工业硅,2509,si2509,11010.00,11010.00,11020.00,10750.00,10775.00,10855.00,-235.00,-155.00,690,3620,351,37458675
20250121,工业硅,2510,si2510,11035.00,11025.00,11025.00,10770.00,10815.00,10890.00,-220.00,-145.00,33,151,11,1796900
20250121,工业硅,2511,si2511,11090.00,11070.00,11070.00,10850.00,10860.00,10965.00,-230.00,-125.00,41,435,19,2247975
20250121,工业硅,2512,si2512,11680.00,11675.00,11675.00,11435.00,11505.00,11535.00,-175.00,-145.00,23,551,1,1326675
20250121,工业硅,2601,si2601,11610.00,11635.00,11635.00,11470.00,11475.00,11530.00,-135.00,-80.00,5,74,1,288275
20250122,碳酸锂,2502,lc2502,76940.00,75580.00,77060.00,75580.00,76800.00,76580.00,-140.00,-360.00,1731,13784,-734,132584560
20250122,碳酸锂,2503,lc2503,76740.00,75920.00,77040.00,75920.00,76820.00,76580.00,80.00,-160.00,9758,51287,-557,747420920
20250122,碳酸锂,2504,lc2504,78820.00,78120.00,79100.00,78120.00,78880.00,78740.00,60.00,-80.00,3821,35088,-595,300904740
20250122,碳酸锂,2505,lc2505,79260.00,78520.00,79420.00,78500.00,79200.00,79000.00,-60.00,-260.00,134231,234572,-6943,10604967440
20250122,碳酸锂,2506,lc2506,79000.00,78720.00,79300.00,78680.00,79200.00,79000.00,200.00,0.00,176,9762,-15,13904720
20250122,碳酸锂,2507,lc2507,79280.00,78700.00,79520.00,78600.00,79300.00,79140.00,20.00,-140.00,3161,20929,-298,250217480
20250122,碳酸锂,2508,lc2508,80940.00,80400.00,80800.00,80280.00,80700.00,80540.00,-240.00,-400.00,426,14346,82,34314340
20250122,碳酸锂,2509,lc2509,80980.00,80340.00,80960.00,80280.00,80700.00,80640.00,-280.00,-340.00,739,8723,239,59603120
20250122,碳酸锂,2510,lc2510,81220.00,80540.00,80960.00,80540.00,80740.00,80720.00,-480.00,-500.00,34,3831,-11,2744560
20250122,碳酸锂,2511,lc2511,81300.00,80420.00,80880.00,80320.00,80760.00,80560.00,-540.00,-740.00,55,2025,-10,4430860
20250122,碳酸锂,2512,lc2512,82400.00,81720.00,82060.00,81620.00,81860.00,81800.00,-540.00,-600.00,26,2716,-8,2127220
20250122,碳酸锂,2601,lc2601,82520.00,81800.00,81860.00,81760.00,81860.00,81800.00,-660.00,-720.00,3,84,-2,245420
20250122,多晶硅,2506,ps2506,44310.00,44000.00,44185.00,43360.00,43770.00,43680.00,-540.00,-630.00,29641,25171,-2105,3884535240
20250122,多晶硅,2507,ps2507,44325.00,44025.00,44025.00,43450.00,43850.00,43645.00,-475.00,-680.00,171,2564,11,22391340
20250122,多晶硅,2508,ps2508,44435.00,44125.00,44215.00,43550.00,43945.00,43805.00,-490.00,-630.00,124,576,36,16297125
20250122,多晶硅,2509,ps2509,44480.00,44240.00,44240.00,43575.00,44035.00,43895.00,-445.00,-585.00,151,802,50,19884990
20250122,多晶硅,2510,ps2510,44635.00,44040.00,44095.00,43720.00,44095.00,43945.00,-540.00,-690.00,21,288,6,2768790
20250122,多晶硅,2511,ps2511,44795.00,44675.00,44675.00,43795.00,44285.00,44115.00,-510.00,-680.00,230,3809,67,30442350
20250122,多晶硅,2512,ps2512,46680.00,46270.00,46380.00,45685.00,46230.00,46035.00,-450.00,-645.00,292,3353,22,40328790
20250122,多晶硅,2601,ps2601,46420.00,46175.00,46175.00,45915.00,45915.00,46045.00,-505.00,-375.00,2,4,-1,276270
20250122,工业硅,2502,si2502,10700.00,10505.00,10785.00,10505.00,10765.00,10655.00,65.00,-45.00,9575,17548,-3475,510197325
20250122,工业硅,2503,si2503,10675.00,10645.00,10795.00,10550.00,10765.00,10660.00,90.00,-15.00,164132,132069,-11949,8751576800
20250122,工业硅,2504,si2504,10745.00,10575.00,10820.00,10575.00,10795.00,10665.00,50.00,-80.00,47269,40136,69,2521451550
20250122,工业硅,2505,si2505,10720.00,10615.00,10845.00,10615.00,10825.00,10720.00,105.00,0.00,116932,123927,-4811,6267800950
20250122,工业硅,2506,si2506,10785.00,10675.00,10865.00,10650.00,10835.00,10750.00,50.00,-35.00,812,7906,-112,43655800
20250122,工业硅,2507,si2507,10780.00,10730.00,10890.00,10720.00,10880.00,10815.00,100.00,35.00,16,318,5,865400
20250122,工业硅,2508,si2508,10805.00,10770.00,10890.00,10770.00,10880.00,10870.00,75.00,65.00,12,87,-6,652375
20250122,工业硅,2509,si2509,10855.00,10800.00,10935.00,10760.00,10915.00,10830.00,60.00,-25.00,638,3765,145,34558875
20250122,工业硅,2510,si2510,10890.00,10865.00,10980.00,10865.00,10980.00,10910.00,90.00,20.00,10,152,1,545650
20250122,工业硅,2511,si2511,10965.00,10890.00,11015.00,10890.00,10995.00,10925.00,30.00,-40.00,18,435,0,983375
20250122,工业硅,2512,si2512,11535.00,11570.00,11590.00,11210.00,11590.00,11475.00,55.00,-60.00,17,547,-4,975750
20250122,工业硅,2601,si2601,11530.00,11560.00,11600.00,11520.00,11600.00,11550.00,70.00,20.00,5,74,0,288850
20250123,碳酸锂,2502,lc2502,76580.00,77080.00,77540.00,76920.00,77440.00,77240.00,860.00,660.00,1996,12950,-834,154177300
20250123,碳酸锂,2503,lc2503,76580.00,77080.00,77500.00,76760.00,77340.00,77200.00,760.00,620.00,11074,50801,-486,855018160
20250123,碳酸锂,2504,lc2504,78740.00,78940.00,79520.00,78820.00,79360.00,79220.00,620.00,480.00,3607,34787,-301,285749700
20250123,碳酸锂,2505,lc2505,79000.00,79120.00,79840.00,79100.00,79580.00,79520.00,580.00,520.00,126404,231918,-2654,10052463540
20250123,碳酸锂,2506,lc2506,79000.00,79220.00,79800.00,79220.00,79640.00,79580.00,640.00,580.00,369,9962,200,29368440
20250123,碳酸锂,2507,lc2507,79140.00,79600.00,79880.00,79220.00,79660.00,79600.00,520.00,460.00,4359,21038,109,346998940
20250123,碳酸锂,2508,lc2508,80540.00,81080.00,81240.00,80700.00,81100.00,80980.00,560.00,440.00,360,14422,76,29153560
20250123,碳酸锂,2509,lc2509,80640.00,80940.00,81300.00,80820.00,81180.00,81040.00,540.00,400.00,823,8856,133,66707060
20250123,碳酸锂,2510,lc2510,80720.00,80920.00,81320.00,80900.00,81300.00,81080.00,580.00,360.00,256,3967,136,20757380
20250123,碳酸锂,2511,lc2511,80560.00,80900.00,81240.00,80620.00,80840.00,80900.00,280.00,340.00,233,2130,105,18851620
20250123,碳酸锂,2512,lc2512,81800.00,82000.00,82340.00,81780.00,82020.00,82000.00,220.00,200.00,189,2882,166,15501480
20250123,碳酸锂,2601,lc2601,81800.00,82240.00,82260.00,81980.00,81980.00,82180.00,180.00,380.00,30,109,25,2465620
20250123,多晶硅,2506,ps2506,43680.00,43760.00,43965.00,43315.00,43380.00,43670.00,-300.00,-10.00,17719,23863,-1308,2321489550
20250123,多晶硅,2507,ps2507,43645.00,43835.00,43885.00,43340.00,43340.00,43690.00,-305.00,45.00,126,2528,-36,16516365
20250123,多晶硅,2508,ps2508,43805.00,43840.00,44040.00,43460.00,43465.00,43765.00,-340.00,-40.00,51,574,-2,6696495
20250123,多晶硅,2509,ps2509,43895.00,43945.00,44165.00,43755.00,43755.00,44020.00,-140.00,125.00,36,811,9,4754400
20250123,多晶硅,2510,ps2510,43945.00,44330.00,44330.00,44160.00,44200.00,44205.00,255.00,260.00,7,288,0,928395
20250123,多晶硅,2511,ps2511,44115.00,44205.00,44405.00,43800.00,43835.00,44185.00,-280.00,70.00,192,3874,65,25452225
20250123,多晶硅,2512,ps2512,46035.00,46260.00,46415.00,45815.00,45855.00,46200.00,-180.00,165.00,254,3442,89,35206980
20250123,多晶硅,2601,ps2601,46045.00,46040.00,46100.00,46040.00,46100.00,46075.00,55.00,30.00,6,8,4,829410
20250123,工业硅,2502,si2502,10655.00,10710.00,10820.00,10675.00,10710.00,10740.00,55.00,85.00,6813,14402,-3146,365873975
20250123,工业硅,2503,si2503,10660.00,10795.00,10845.00,10700.00,10755.00,10765.00,95.00,105.00,199669,130976,-1093,10751855625
20250123,工业硅,2504,si2504,10665.00,10795.00,10870.00,10730.00,10790.00,10795.00,125.00,130.00,113892,37286,-2850,6148825425
20250123,工业硅,2505,si2505,10720.00,10815.00,10900.00,10765.00,10825.00,10825.00,105.00,105.00,87914,120995,-2932,4760293650
20250123,工业硅,2506,si2506,10750.00,10830.00,10920.00,10800.00,10845.00,10830.00,95.00,80.00,3466,10863,2957,187729000
20250123,工业硅,2507,si2507,10815.00,10880.00,10925.00,10845.00,10855.00,10920.00,40.00,105.00,65,376,58,3549400
20250123,工业硅,2508,si2508,10870.00,10880.00,10930.00,10860.00,10890.00,10895.00,20.00,25.00,14,82,-5,762950
20250123,工业硅,2509,si2509,10830.00,10920.00,11000.00,10805.00,10930.00,10925.00,100.00,95.00,533,3782,17,29126050
20250123,工业硅,2510,si2510,10910.00,10995.00,11025.00,10985.00,10985.00,10995.00,75.00,85.00,4,152,0,219950
20250123,工业硅,2511,si2511,10925.00,10995.00,11055.00,10995.00,11015.00,11020.00,90.00,95.00,11,430,-5,606225
20250123,工业硅,2512,si2512,11475.00,11650.00,11670.00,11575.00,11575.00,11615.00,100.00,140.00,5,547,0,290400
20250123,工业硅,2601,si2601,11550.00,11575.00,11575.00,11575.00,11575.00,11575.00,25.00,25.00,1,75,1,57875
20250124,碳酸锂,2502,lc2502,77240.00,77440.00,77680.00,76880.00,77400.00,77260.00,160.00,20.00,1609,12488,-462,124338280
20250124,碳酸锂,2503,lc2503,77200.00,77300.00,77800.00,76760.00,77480.00,77240.00,280.00,40.00,8836,49483,-1318,682517040
20250124,碳酸锂,2504,lc2504,79220.00,79360.00,79660.00,78640.00,79300.00,79140.00,80.00,-80.00,2727,34351,-436,215819660
20250124,碳酸锂,2505,lc2505,79520.00,79520.00,79920.00,78880.00,79580.00,79400.00,60.00,-120.00,104125,224092,-7826,8267591240
20250124,碳酸锂,2506,lc2506,79580.00,79120.00,79800.00,78740.00,79560.00,79380.00,-20.00,-200.00,402,9868,-94,31913540
20250124,碳酸锂,2507,lc2507,79600.00,79460.00,79980.00,78920.00,79620.00,79380.00,20.00,-220.00,3472,20973,-65,275644660
20250124,碳酸锂,2508,lc2508,80980.00,81100.00,81380.00,80500.00,81180.00,80940.00,200.00,-40.00,147,14411,-11,11898660
20250124,碳酸锂,2509,lc2509,81040.00,80960.00,81380.00,80520.00,81300.00,81040.00,260.00,0.00,321,8833,-23,26013880
20250124,碳酸锂,2510,lc2510,81080.00,81300.00,81540.00,80520.00,81440.00,81180.00,360.00,100.00,354,4154,187,28742320
20250124,碳酸锂,2511,lc2511,80900.00,80380.00,81280.00,80380.00,81200.00,80880.00,300.00,-20.00,131,2134,4,10595480
20250124,碳酸锂,2512,lc2512,82000.00,81700.00,82460.00,81660.00,82160.00,82040.00,160.00,40.00,7,2884,2,574320
20250124,碳酸锂,2601,lc2601,82180.00,81740.00,82280.00,81680.00,82160.00,82000.00,-20.00,-180.00,5,109,0,410040
20250124,多晶硅,2506,ps2506,43670.00,43310.00,43770.00,42965.00,43195.00,43325.00,-475.00,-345.00,21936,22291,-1572,2851359360
20250124,多晶硅,2507,ps2507,43690.00,43340.00,43680.00,42955.00,43215.00,43285.00,-475.00,-405.00,91,2508,-20,11817975
20250124,多晶硅,2508,ps2508,43765.00,43495.00,43775.00,43080.00,43310.00,43405.00,-455.00,-360.00,49,578,4,6380670
20250124,多晶硅,2509,ps2509,44020.00,43380.00,43910.00,43285.00,43425.00,43590.00,-595.00,-430.00,16,806,-5,2092410
20250124,多晶硅,2510,ps2510,44205.00,44200.00,44200.00,43425.00,43555.00,43625.00,-650.00,-580.00,17,288,0,2225010
20250124,多晶硅,2511,ps2511,44185.00,43135.00,44265.00,43135.00,43690.00,43770.00,-495.00,-415.00,477,4054,180,62635110
20250124,多晶硅,2512,ps2512,46200.00,45810.00,46240.00,45585.00,45995.00,46015.00,-205.00,-185.00,497,3690,248,68613060
20250124,多晶硅,2601,ps2601,46075.00,,,,46075.00,46075.00,0.00,0.00,0,8,0,0
20250124,工业硅,2502,si2502,10740.00,10660.00,10760.00,10530.00,10570.00,10615.00,-170.00,-125.00,6512,11582,-2820,345650925
20250124,工业硅,2503,si2503,10765.00,10715.00,10750.00,10525.00,10590.00,10605.00,-175.00,-160.00,221911,107341,-23635,11771134300
20250124,工业硅,2504,si2504,10795.00,10795.00,10795.00,10570.00,10625.00,10640.00,-170.00,-155.00,74053,34698,-2588,3940130025
20250124,工业硅,2505,si2505,10825.00,10820.00,10820.00,10605.00,10660.00,10685.00,-165.00,-140.00,145871,123127,2132,7794592825
20250124,工业硅,2506,si2506,10830.00,10810.00,10810.00,10630.00,10690.00,10710.00,-140.00,-120.00,3882,10875,12,207973925
20250124,工业硅,2507,si2507,10920.00,10710.00,10795.00,10680.00,10785.00,10715.00,-135.00,-205.00,74,376,0,3964975
20250124,工业硅,2508,si2508,10895.00,10745.00,10840.00,10730.00,10805.00,10780.00,-90.00,-115.00,68,98,16,3665850
20250124,工业硅,2509,si2509,10925.00,10905.00,10905.00,10720.00,10775.00,10795.00,-150.00,-130.00,625,3881,99,33737525
20250124,工业硅,2510,si2510,10995.00,10925.00,10925.00,10815.00,10830.00,10855.00,-165.00,-140.00,7,153,1,380025
20250124,工业硅,2511,si2511,11020.00,10820.00,10905.00,10820.00,10875.00,10870.00,-145.00,-150.00,7,432,2,380575
20250124,工业硅,2512,si2512,11615.00,11460.00,11505.00,11460.00,11490.00,11485.00,-125.00,-130.00,3,548,1,172275
20250124,工业硅,2601,si2601,11575.00,11490.00,11490.00,11410.00,11450.00,11450.00,-125.00,-125.00,14,76,1,801575
